timestamp,game,latency,map,killer,victim,points
2024-05-23 12:01:17,3,0,wrackdm17,<world>,Player_172.19.120.104,2
2024-05-23 12:01:17,3,0,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 12:01:25,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,1
2024-05-23 12:01:27,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,5
2024-05-23 12:01:27,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,8
2024-05-23 12:01:32,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.114.48,6
2024-05-23 12:01:35,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.137.208,5
2024-05-23 12:01:37,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.117.18,2
2024-05-23 12:01:40,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,9
2024-05-23 12:01:46,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,10
2024-05-23 12:01:53,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.117.18,6
2024-05-23 12:01:59,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.137.208,3
2024-05-23 12:02:04,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,11
2024-05-23 12:02:07,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,7
2024-05-23 12:02:21,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,5
2024-05-23 12:02:23,3,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:02:28,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,6
2024-05-23 12:02:31,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.137.208,4
2024-05-23 12:02:34,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,5
2024-05-23 12:02:36,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,8
2024-05-23 12:02:40,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.116.18,3
2024-05-23 12:02:47,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.116.18,4
2024-05-23 12:02:49,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,12
2024-05-23 12:03:01,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,9
2024-05-23 12:03:01,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,13
2024-05-23 12:03:09,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,14
2024-05-23 12:03:10,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,15
2024-05-23 12:03:13,3,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:03:18,3,0,wrackdm17,<world>,Player_172.19.114.48,14
2024-05-23 12:03:18,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,15
2024-05-23 12:03:25,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.116.18,7
2024-05-23 12:03:30,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,10
2024-05-23 12:03:36,3,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:03:37,3,0,wrackdm17,Player_172.19.120.104,Player_172.19.119.51,5
2024-05-23 12:03:38,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,16
2024-05-23 12:03:41,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,17
2024-05-23 12:03:52,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,6
2024-05-23 12:03:55,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,11
2024-05-23 12:03:56,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,7
2024-05-23 12:04:01,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,12
2024-05-23 12:04:02,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,8
2024-05-23 12:04:07,3,0,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,18
2024-05-23 12:04:11,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.116.18,13
2024-05-23 12:04:16,3,0,wrackdm17,<world>,Player_172.19.119.51,6
2024-05-23 12:04:22,3,0,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:04:24,3,0,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,14
2024-05-23 12:04:24,3,0,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,7
2024-05-23 12:04:26,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,9
2024-05-23 12:04:30,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.117.18,8
2024-05-23 12:04:30,3,0,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,8
2024-05-23 12:05:34,4,0,kaos2,<world>,Player_172.19.120.104,0
2024-05-23 12:06:59,5,0,kaos2,<world>,Player_172.19.117.18,0
2024-05-23 12:09:27,5,0,kaos2,<world>,Player_172.19.119.51,0
2024-05-23 12:10:00,5,0,kaos2,Player_172.19.119.51,Player_172.19.116.18,1
2024-05-23 12:10:16,5,0,kaos2,<world>,Player_172.19.114.48,0
2024-05-23 12:11:12,5,0,kaos2,<world>,Player_172.19.114.48,0
2024-05-23 12:12:32,5,0,kaos2,<world>,Player_172.19.116.18,0
2024-05-23 12:13:46,5,0,kaos2,<world>,Player_172.19.137.208,0
2024-05-23 12:14:06,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,1
2024-05-23 12:14:13,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,2
2024-05-23 12:14:18,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,1
2024-05-23 12:14:23,6,200,aggressor,Player_172.19.137.208,Player_172.19.116.18,3
2024-05-23 12:14:23,6,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,4
2024-05-23 12:14:30,6,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,5
2024-05-23 12:14:31,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,6
2024-05-23 12:14:43,6,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,7
2024-05-23 12:14:53,6,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,1
2024-05-23 12:14:58,6,200,aggressor,Player_172.19.119.51,Player_172.19.137.208,1
2024-05-23 12:15:00,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,2
2024-05-23 12:15:02,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,3
2024-05-23 12:15:04,6,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,2
2024-05-23 12:15:12,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,3
2024-05-23 12:15:14,6,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,4
2024-05-23 12:15:14,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,8
2024-05-23 12:15:17,6,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,2
2024-05-23 12:15:19,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,4
2024-05-23 12:15:30,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,5
2024-05-23 12:15:33,6,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,3
2024-05-23 12:15:34,6,200,aggressor,Player_172.19.120.104,Player_172.19.114.48,1
2024-05-23 12:15:34,6,200,aggressor,Player_172.19.119.51,Player_172.19.137.208,4
2024-05-23 12:15:37,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,5
2024-05-23 12:15:42,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,6
2024-05-23 12:15:46,6,200,aggressor,Player_172.19.114.48,Player_172.19.116.18,7
2024-05-23 12:15:48,6,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,6
2024-05-23 12:15:53,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,0
2024-05-23 12:15:59,6,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,8
2024-05-23 12:16:05,6,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,8
2024-05-23 12:16:06,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,9
2024-05-23 12:16:10,6,200,aggressor,Player_172.19.114.48,Player_172.19.116.18,10
2024-05-23 12:16:12,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,9
2024-05-23 12:16:13,6,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,11
2024-05-23 12:16:24,6,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,10
2024-05-23 12:16:25,6,200,aggressor,Player_172.19.120.104,Player_172.19.119.51,2
2024-05-23 12:16:26,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,12
2024-05-23 12:16:36,6,200,aggressor,Player_172.19.114.48,Player_172.19.116.18,13
2024-05-23 12:16:40,6,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,9
2024-05-23 12:16:47,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,10
2024-05-23 12:16:51,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,14
2024-05-23 12:16:56,6,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,5
2024-05-23 12:16:56,6,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,11
2024-05-23 12:17:01,6,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,11
2024-05-23 12:17:06,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,15
2024-05-23 12:17:06,6,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,12
2024-05-23 12:17:10,6,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,16
2024-05-23 12:17:16,6,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,0
2024-05-23 12:17:17,6,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,6
2024-05-23 12:17:43,6,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,7
2024-05-23 12:17:52,6,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,13
2024-05-23 12:17:53,6,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,17
2024-05-23 12:17:54,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,18
2024-05-23 12:17:56,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,14
2024-05-23 12:17:58,6,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,15
2024-05-23 12:18:00,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,16
2024-05-23 12:18:06,6,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,17
2024-05-23 12:18:06,6,200,aggressor,Player_172.19.120.104,Player_172.19.116.18,3
2024-05-23 12:18:07,6,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,19
2024-05-23 12:18:13,6,200,aggressor,Player_172.19.117.18,Player_172.19.119.51,18
2024-05-23 12:18:14,6,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,20
2024-05-23 12:18:21,6,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,21
2024-05-23 12:18:24,6,200,aggressor,Player_172.19.116.18,Player_172.19.120.104,1
2024-05-23 12:18:27,6,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,8
2024-05-23 12:18:28,6,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,19
2024-05-23 12:18:28,6,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,20
2024-05-23 12:18:32,6,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,22
2024-05-23 12:18:40,6,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,9
2024-05-23 12:18:47,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,21
2024-05-23 12:18:49,6,200,aggressor,Player_172.19.117.18,Player_172.19.119.51,22
2024-05-23 12:18:55,6,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,23
2024-05-23 12:19:24,7,200,wrackdm17,Player_172.19.137.208,Player_172.19.120.104,1
2024-05-23 12:19:28,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.116.18,1
2024-05-23 12:19:32,7,200,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 12:19:33,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,2
2024-05-23 12:19:50,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,1
2024-05-23 12:20:06,7,200,wrackdm17,<world>,Player_172.19.120.104,0
2024-05-23 12:20:07,7,200,wrackdm17,<world>,Player_172.19.137.208,0
2024-05-23 12:20:15,7,200,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,0
2024-05-23 12:20:16,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,3
2024-05-23 12:20:17,7,200,wrackdm17,<world>,Player_172.19.120.104,0
2024-05-23 12:20:22,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,4
2024-05-23 12:20:24,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.116.18,1
2024-05-23 12:20:24,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,5
2024-05-23 12:20:27,7,200,wrackdm17,Player_172.19.137.208,Player_172.19.117.18,2
2024-05-23 12:20:35,7,200,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 12:20:43,7,200,wrackdm17,<world>,Player_172.19.137.208,1
2024-05-23 12:20:46,7,200,wrackdm17,<world>,Player_172.19.119.51,0
2024-05-23 12:20:48,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,6
2024-05-23 12:20:52,7,200,wrackdm17,Player_172.19.137.208,Player_172.19.117.18,2
2024-05-23 12:20:54,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.116.18,1
2024-05-23 12:21:11,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.137.208,2
2024-05-23 12:21:11,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.117.18,2
2024-05-23 12:21:26,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.137.208,2
2024-05-23 12:21:33,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,7
2024-05-23 12:21:34,7,200,wrackdm17,<world>,Player_172.19.114.48,0
2024-05-23 12:21:39,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,8
2024-05-23 12:21:41,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,1
2024-05-23 12:21:43,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.117.18,0
2024-05-23 12:21:53,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.120.104,2
2024-05-23 12:21:53,7,200,wrackdm17,<world>,Player_172.19.114.48,1
2024-05-23 12:21:56,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.137.208,3
2024-05-23 12:22:00,7,200,wrackdm17,<world>,Player_172.19.120.104,2
2024-05-23 12:22:04,7,200,wrackdm17,<world>,Player_172.19.137.208,1
2024-05-23 12:22:18,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,9
2024-05-23 12:22:20,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,10
2024-05-23 12:22:30,7,200,wrackdm17,<world>,Player_172.19.137.208,0
2024-05-23 12:22:31,7,200,wrackdm17,<world>,Player_172.19.120.104,1
2024-05-23 12:22:41,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,11
2024-05-23 12:22:42,7,200,wrackdm17,Player_172.19.137.208,Player_172.19.119.51,1
2024-05-23 12:22:42,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.114.48,3
2024-05-23 12:22:50,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,2
2024-05-23 12:22:51,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.114.48,12
2024-05-23 12:22:57,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,4
2024-05-23 12:23:03,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,13
2024-05-23 12:23:04,7,200,wrackdm17,<world>,Player_172.19.120.104,0
2024-05-23 12:23:05,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,3
2024-05-23 12:23:15,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.120.104,14
2024-05-23 12:23:15,7,200,wrackdm17,Player_172.19.120.104,Player_172.19.117.18,1
2024-05-23 12:23:17,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,4
2024-05-23 12:23:23,7,200,wrackdm17,<world>,Player_172.19.114.48,3
2024-05-23 12:23:26,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,4
2024-05-23 12:23:33,7,200,wrackdm17,<world>,Player_172.19.116.18,0
2024-05-23 12:23:34,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.119.51,15
2024-05-23 12:23:35,7,200,wrackdm17,Player_172.19.117.18,Player_172.19.137.208,16
2024-05-23 12:23:39,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.120.104,5
2024-05-23 12:23:44,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.119.51,5
2024-05-23 12:23:47,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.137.208,6
2024-05-23 12:23:56,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.116.18,6
2024-05-23 12:24:02,7,200,wrackdm17,Player_172.19.119.51,Player_172.19.119.51,5
2024-05-23 12:24:07,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.120.104,7
2024-05-23 12:24:11,7,200,wrackdm17,Player_172.19.114.48,Player_172.19.116.18,8
2024-05-23 12:24:37,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,1
2024-05-23 12:24:39,8,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,1
2024-05-23 12:24:39,8,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,2
2024-05-23 12:24:43,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,3
2024-05-23 12:24:49,8,200,aggressor,Player_172.19.116.18,Player_172.19.114.48,1
2024-05-23 12:24:52,8,200,aggressor,Player_172.19.137.208,Player_172.19.116.18,1
2024-05-23 12:24:54,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,4
2024-05-23 12:24:55,8,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,1
2024-05-23 12:24:59,8,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,5
2024-05-23 12:25:03,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,2
2024-05-23 12:25:10,8,200,aggressor,Player_172.19.114.48,Player_172.19.116.18,6
2024-05-23 12:25:10,8,200,aggressor,Player_172.19.114.48,Player_172.19.114.48,6
2024-05-23 12:25:15,8,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,2
2024-05-23 12:25:16,8,200,aggressor,Player_172.19.137.208,Player_172.19.119.51,3
2024-05-23 12:25:26,8,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,3
2024-05-23 12:25:27,8,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,2
2024-05-23 12:25:29,8,200,aggressor,Player_172.19.116.18,Player_172.19.120.104,2
2024-05-23 12:25:31,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,6
2024-05-23 12:25:35,8,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,4
2024-05-23 12:25:37,8,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,3
2024-05-23 12:25:39,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,4
2024-05-23 12:25:42,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,7
2024-05-23 12:25:48,8,200,aggressor,Player_172.19.137.208,Player_172.19.119.51,5
2024-05-23 12:25:49,8,200,aggressor,<world>,Player_172.19.114.48,6
2024-05-23 12:25:49,8,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,6
2024-05-23 12:25:56,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,4
2024-05-23 12:25:59,8,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,5
2024-05-23 12:26:03,8,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,7
2024-05-23 12:26:09,8,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,5
2024-05-23 12:26:09,8,200,aggressor,Player_172.19.116.18,Player_172.19.137.208,3
2024-05-23 12:26:15,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,7
2024-05-23 12:26:19,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,6
2024-05-23 12:26:19,8,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,8
2024-05-23 12:26:25,8,200,aggressor,Player_172.19.119.51,Player_172.19.137.208,7
2024-05-23 12:26:28,8,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,8
2024-05-23 12:26:30,8,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,9
2024-05-23 12:26:41,8,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,6
2024-05-23 12:26:41,8,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,9
2024-05-23 12:26:45,8,200,aggressor,Player_172.19.116.18,Player_172.19.119.51,4
2024-05-23 12:26:48,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,8
2024-05-23 12:26:52,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,10
2024-05-23 12:26:54,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,10
2024-05-23 12:26:56,8,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,9
2024-05-23 12:27:01,8,200,aggressor,Player_172.19.117.18,Player_172.19.114.48,7
2024-05-23 12:27:06,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,10
2024-05-23 12:27:10,8,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,11
2024-05-23 12:27:13,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,12
2024-05-23 12:27:16,8,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,13
2024-05-23 12:27:20,8,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,0
2024-05-23 12:27:21,8,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,11
2024-05-23 12:27:25,8,200,aggressor,Player_172.19.117.18,Player_172.19.116.18,9
2024-05-23 12:27:33,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,12
2024-05-23 12:27:34,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,11
2024-05-23 12:27:35,8,200,aggressor,Player_172.19.119.51,Player_172.19.137.208,12
2024-05-23 12:27:37,8,200,aggressor,Player_172.19.119.51,Player_172.19.114.48,13
2024-05-23 12:27:41,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,14
2024-05-23 12:27:48,8,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,13
2024-05-23 12:27:51,8,200,aggressor,Player_172.19.119.51,Player_172.19.117.18,14
2024-05-23 12:27:54,8,200,aggressor,Player_172.19.137.208,Player_172.19.116.18,15
2024-05-23 12:27:56,8,200,aggressor,Player_172.19.119.51,Player_172.19.120.104,15
2024-05-23 12:28:01,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,14
2024-05-23 12:28:01,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,14
2024-05-23 12:28:07,8,200,aggressor,<world>,Player_172.19.114.48,14
2024-05-23 12:28:08,8,200,aggressor,Player_172.19.137.208,Player_172.19.120.104,16
2024-05-23 12:28:09,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,16
2024-05-23 12:28:10,8,200,aggressor,Player_172.19.117.18,Player_172.19.119.51,10
2024-05-23 12:28:14,8,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,11
2024-05-23 12:28:15,8,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,15
2024-05-23 12:28:27,8,200,aggressor,Player_172.19.114.48,Player_172.19.119.51,16
2024-05-23 12:28:33,8,200,aggressor,Player_172.19.117.18,Player_172.19.120.104,12
2024-05-23 12:28:34,8,200,aggressor,Player_172.19.114.48,Player_172.19.117.18,17
2024-05-23 12:28:36,8,200,aggressor,Player_172.19.114.48,Player_172.19.137.208,18
2024-05-23 12:28:41,8,200,aggressor,Player_172.19.119.51,Player_172.19.120.104,17
2024-05-23 12:28:42,8,200,aggressor,Player_172.19.137.208,Player_172.19.114.48,17
2024-05-23 12:28:42,8,200,aggressor,Player_172.19.119.51,Player_172.19.116.18,18
2024-05-23 12:28:49,8,200,aggressor,Player_172.19.137.208,Player_172.19.116.18,18
2024-05-23 12:28:49,8,200,aggressor,Player_172.19.137.208,Player_172.19.117.18,18
2024-05-23 12:28:52,8,200,aggressor,Player_172.19.119.51,Player_172.19.137.208,19
2024-05-23 12:28:54,8,200,aggressor,Player_172.19.116.18,Player_172.19.120.104,5
2024-05-23 12:28:56,8,200,aggressor,Player_172.19.117.18,Player_172.19.119.51,13
2024-05-23 12:29:01,8,200,aggressor,Player_172.19.114.48,Player_172.19.120.104,19
2024-05-23 12:29:02,8,200,aggressor,Player_172.19.117.18,Player_172.19.137.208,14
